record_id,entity,period,field,current_value,verification_status,source_title,source_author_or_institution,source_url,source_locator,source_excerpt,accessed_at_utc,coding_note,applicable_auxiliary_datasets
42,ソ連,AD1922-AD1991,has_external_patron,0,legacy_zero_not_independently_verified,"Soviet Union | History, Leaders, Flag, Map, & Anthem | Britannica",Encyclopaedia Britannica,https://www.britannica.com/place/Soviet-Union,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Soviet Union | History, Leaders, Flag, Map, & Anthem | Britannica # Soviet Union The Soviet Union, officially the Union of Soviet Socialist Republics (U.S.S.R.), was a Eurasian state that existed from 1922 to 1991. It was the largest country in the world by area, encompassing 15 Soviet Socialist Republics, with Moscow as its capital. The majority of its population was composed of East Slavs, though over 100 distinct nationalities resided within its borders. The Soviet Union was the successor to the Russian Empire and was established following the 1917 Revolution. Its political system was characterized by a highly centralized, authoritarian structure dominated by the Communist Party of the Soviet Union (CPSU). Economically, it operated under a command economy controlled by five-year plans. Significant reforms of glasnost (openness) and perestroika (restructuring) in the late 1980s led to increased political and economic liberalization. However, these reforms, coupled",2026-07-15T02:33:47Z,A zero is the legacy absence coding; no source proves absence of every possible patron relationship.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
43,東ドイツ,AD1949-AD1990,entity,東ドイツ,supported_by_reference_overview,"East Germany | historical nation, Germany | Britannica",Encyclopaedia Britannica,https://www.britannica.com/place/East-Germany,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","East Germany | historical nation, Germany | Britannica # East Germany historical nation, Germany Also known as: DDR, Deutsche Demokratische Republik, German Democratic Republic, Ostdeutschland(Show More) East Germany, former country(1949–90) that constitutes the northeastern section of present-day Germany. Throughout the Cold War the United States and the Soviet Union avoided direct military confrontation in Europe and engaged in actual combat operations only to keep allies from defecting to the other side or to overthrow them after they had done so. Thus, the Soviet Union sent troops to preserve communist rule in East Germany(1953), Hungary (1956), Czechoslovakia (1968), and Afghanistan (1979). For its part, the United States helped overthrow a left-wing government in Guatemala (1954), supported an unsuccessful invasion of Cuba(1961), invaded the Dominican Republic (1965) and Grenada (1983), and undertook a long (1954–75) and unsuccessful effort to prevent",2026-07-15T02:33:47Z,The cited reference identifies the polity or political unit.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
43,東ドイツ,AD1949-AD1990,period,AD1949-AD1990,polity_chronology_supported_project_window_interpretive,"East Germany | historical nation, Germany | Britannica",Encyclopaedia Britannica,https://www.britannica.com/place/East-Germany,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","East Germany | historical nation, Germany | Britannica # East Germany historical nation, Germany Also known as: DDR, Deutsche Demokratische Republik, German Democratic Republic, Ostdeutschland(Show More) East Germany, former country(1949–90) that constitutes the northeastern section of present-day Germany. Throughout the Cold War the United States and the Soviet Union avoided direct military confrontation in Europe and engaged in actual combat operations only to keep allies from defecting to the other side or to overthrow them after they had done so. Thus, the Soviet Union sent troops to preserve communist rule in East Germany(1953), Hungary (1956), Czechoslovakia (1968), and Afghanistan (1979). For its part, the United States helped overthrow a left-wing government in Guatemala (1954), supported an unsuccessful invasion of Cuba(1961), invaded the Dominican Republic (1965) and Grenada (1983), and undertook a long (1954–75) and unsuccessful effort to prevent",2026-07-15T02:33:47Z,The source supports the polity chronology; split periods and policy windows are project-defined analytical intervals.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
43,東ドイツ,AD1949-AD1990,closure_type,bloc,supported,"Autarky, Ideology, and Technological Lag: The Case of the East German Chemical Industry, 1945–1964",Cambridge University Press,https://doi.org/10.1017/s0008938900011237,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","# Autarky, Ideology, and Technological Lag: The Case of the East German Chemical Industry, 1945–1964 The ignominious and total collapse of the German Democratic Republic (GDR) in 1989/90 revealed all too clearly the disastrous state of the country's economy, especially in comparison to the Federal Republic of Germany (FRG). This fact must not, however, be seen in isolation from another, apparently contradictory one: From the beginning to the end of its existence, the GDR was the shining economic and technological star in the communist firmament in Eastern Europe. GDR electronics and optics were crucial to the Soviet space program and to East-bloc military production, which counted among communism's few technological successes. Its chemical and automobile industries were also well regarded in the Eastern bloc and in many developing countries. The GDR's technological prowess—especially when combined with its favored and very lucrative relationship with the FRG—made for a reasonably high ",2026-07-15T02:33:47Z,"The source directly supports the policy or bloc classification, subject to the project definition.",Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
43,東ドイツ,AD1949-AD1990,outcome,disrupted,historical_event_supported_category_is_project_interpretation,"East Germany | historical nation, Germany | Britannica",Encyclopaedia Britannica,https://www.britannica.com/place/East-Germany,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","East Germany | historical nation, Germany | Britannica # East Germany historical nation, Germany Also known as: DDR, Deutsche Demokratische Republik, German Democratic Republic, Ostdeutschland(Show More) East Germany, former country(1949–90) that constitutes the northeastern section of present-day Germany. Throughout the Cold War the United States and the Soviet Union avoided direct military confrontation in Europe and engaged in actual combat operations only to keep allies from defecting to the other side or to overthrow them after they had done so. Thus, the Soviet Union sent troops to preserve communist rule in East Germany(1953), Hungary (1956), Czechoslovakia (1968), and Afghanistan (1979). For its part, the United States helped overthrow a left-wing government in Guatemala (1954), supported an unsuccessful invasion of Cuba(1961), invaded the Dominican Republic (1965) and Grenada (1983), and undertook a long (1954–75) and unsuccessful effort to prevent",2026-07-15T02:33:47Z,The source documents the polity history or terminal event. The three-category outcome is an AI-assisted project classification rather than a source variable.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
43,東ドイツ,AD1949-AD1990,has_external_patron,1,supported_relationship_binary_interpretation,The Military Factor in East German Soviet Policy,Cambridge University Press,https://www.cambridge.org/core/journals/slavic-review/article/abs/military-factor-in-east-german-soviet-policy/2BE61BA3E73252130DEA7D3EB264CE42,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt",Abstract discusses GDR military participation in the Warsaw Pact.,2026-07-15T02:33:47Z,"The source documents an alliance, support, dependency, or patron-client relationship; the binary remains interpretive.",Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
44,ユーゴスラビア,AD1945-AD1992,entity,ユーゴスラビア,supported_by_reference_overview,"Yugoslavia | historical nation, Europe [1929–1992] | Britannica",Encyclopaedia Britannica,https://www.britannica.com/place/Yugoslavia-historical-nation-Europe-1929-1992,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Yugoslavia | historical nation, Europe [1929–1992] | Britannica historical nation, Europe [1929–1992]",2026-07-15T02:33:47Z,The cited reference identifies the polity or political unit.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
44,ユーゴスラビア,AD1945-AD1992,period,AD1945-AD1992,polity_chronology_supported_project_window_interpretive,"Yugoslavia | historical nation, Europe [1929–1992] | Britannica",Encyclopaedia Britannica,https://www.britannica.com/place/Yugoslavia-historical-nation-Europe-1929-1992,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Yugoslavia | historical nation, Europe [1929–1992] | Britannica historical nation, Europe [1929–1992]",2026-07-15T02:33:47Z,The source supports the polity chronology; split periods and policy windows are project-defined analytical intervals.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
44,ユーゴスラビア,AD1945-AD1992,closure_type,bloc,contradicted_non_aligned,"No Bargaining Chips, No Spheres of Interest: The Yugoslav Origins of Cold War Non-Alignment",MIT Press,https://doi.org/10.1162/jcws_a_00434,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt",Abstract documents Yugoslav non-commitment to blocs.,2026-07-15T02:33:47Z,The source documents explicit non-commitment to blocs.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
44,ユーゴスラビア,AD1945-AD1992,outcome,disrupted,historical_event_supported_category_is_project_interpretation,"Yugoslavia | historical nation, Europe [1929–1992] | Britannica",Encyclopaedia Britannica,https://www.britannica.com/place/Yugoslavia-historical-nation-Europe-1929-1992,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Yugoslavia | historical nation, Europe [1929–1992] | Britannica historical nation, Europe [1929–1992]",2026-07-15T02:33:47Z,The source documents the polity history or terminal event. The three-category outcome is an AI-assisted project classification rather than a source variable.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
44,ユーゴスラビア,AD1945-AD1992,has_external_patron,0,legacy_zero_not_independently_verified,"Yugoslavia | historical nation, Europe [1929–1992] | Britannica",Encyclopaedia Britannica,https://www.britannica.com/place/Yugoslavia-historical-nation-Europe-1929-1992,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Yugoslavia | historical nation, Europe [1929–1992] | Britannica historical nation, Europe [1929–1992]",2026-07-15T02:33:47Z,A zero is the legacy absence coding; no source proves absence of every possible patron relationship.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
45,英国帝国特恵制度,AD1932-AD1960,entity,英国帝国特恵制度,supported_by_reference_overview,Imperial Economic Conference | Canada [1932] | Britannica,Encyclopaedia Britannica,https://www.britannica.com/topic/Imperial-Economic-Conference,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Imperial Economic Conference | Canada [1932] | Britannica # Imperial Economic Conference Canada [1 - imperial preference…producers last”—was negotiated at the Imperial Economic Conference in Ottawa in 1932 and took the form of a series of bilateral agreements intended to extend for five years (lacking a formal renewal, they expired after 1937). Read More…producers last”—was negotiated at the Imperial Economic Conference in Ottawa in 1932 and took the form of a series of bilateral agreements intended to extend for five years (lacking a formal renewal, they expired after 1937). Read More - CanadaThe Great Depression…the Commonwealth, securing at the Imperial Economic Conference of 1932, held in Ottawa, a series of preferential tariffs, known as the Ottawa Agreements, among the Commonwealth countries (see imperial preference). When the Ottawa Agreements failed to produce the desired results, he approached the Read More…the Commonwealth, securing at the Imperial Economic",2026-07-15T02:33:47Z,The cited reference identifies the polity or political unit.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
45,英国帝国特恵制度,AD1932-AD1960,period,AD1932-AD1960,polity_chronology_supported_project_window_interpretive,Imperial Economic Conference | Canada [1932] | Britannica,Encyclopaedia Britannica,https://www.britannica.com/topic/Imperial-Economic-Conference,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Imperial Economic Conference | Canada [1932] | Britannica # Imperial Economic Conference Canada [1 - imperial preference…producers last”—was negotiated at the Imperial Economic Conference in Ottawa in 1932 and took the form of a series of bilateral agreements intended to extend for five years (lacking a formal renewal, they expired after 1937). Read More…producers last”—was negotiated at the Imperial Economic Conference in Ottawa in 1932 and took the form of a series of bilateral agreements intended to extend for five years (lacking a formal renewal, they expired after 1937). Read More - CanadaThe Great Depression…the Commonwealth, securing at the Imperial Economic Conference of 1932, held in Ottawa, a series of preferential tariffs, known as the Ottawa Agreements, among the Commonwealth countries (see imperial preference). When the Ottawa Agreements failed to produce the desired results, he approached the Read More…the Commonwealth, securing at the Imperial Economic",2026-07-15T02:33:47Z,The source supports the polity chronology; split periods and policy windows are project-defined analytical intervals.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
45,英国帝国特恵制度,AD1932-AD1960,closure_type,bloc,supported,"The World in Blocs: Leo Amery, the British Empire and Regionalist Anti-internationalism, 1903–1947",Cambridge University Press,https://doi.org/10.1017/s1740022822000262,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Tariff reform and the neo-mercantilist revolt against free trade, 1870s-1930s On the eve of the Ottawa Conference in July 1932, Amery recollected the jubilant elation he had felt when Sir Joseph Chamberlain launched the campaign for Tariff Reform three decades earlier, on 15 May, 1903. 28 Amery saw tariff reform and Imperial Preference as the 'master-key' to the problem of the Empire's decline. He had become one of Chamberlain's first followers: after the speech, Amery had set to work immediately, telephoning friends to assemble a core group of supporters who went on to form the Tariff Reform League a couple of weeks later. 29 He also spearheaded a pamphlet war in the columns of The Times against the most faithful defenders of free trade organized by the 'Cobden Club'. Through to the end of his life, Amery's opposition to free trade remained the most constant cause of his career. Amery's prediction that the future would belong to the great powers that embraced protectionism and economi",2026-07-15T02:33:47Z,"The source directly supports the policy or bloc classification, subject to the project definition.",Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
45,英国帝国特恵制度,AD1932-AD1960,outcome,survived,historical_event_supported_category_is_project_interpretation,Imperial Economic Conference | Canada [1932] | Britannica,Encyclopaedia Britannica,https://www.britannica.com/topic/Imperial-Economic-Conference,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Imperial Economic Conference | Canada [1932] | Britannica # Imperial Economic Conference Canada [1 - imperial preference…producers last”—was negotiated at the Imperial Economic Conference in Ottawa in 1932 and took the form of a series of bilateral agreements intended to extend for five years (lacking a formal renewal, they expired after 1937). Read More…producers last”—was negotiated at the Imperial Economic Conference in Ottawa in 1932 and took the form of a series of bilateral agreements intended to extend for five years (lacking a formal renewal, they expired after 1937). Read More - CanadaThe Great Depression…the Commonwealth, securing at the Imperial Economic Conference of 1932, held in Ottawa, a series of preferential tariffs, known as the Ottawa Agreements, among the Commonwealth countries (see imperial preference). When the Ottawa Agreements failed to produce the desired results, he approached the Read More…the Commonwealth, securing at the Imperial Economic",2026-07-15T02:33:47Z,The source documents the polity history or terminal event. The three-category outcome is an AI-assisted project classification rather than a source variable.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
45,英国帝国特恵制度,AD1932-AD1960,has_external_patron,0,legacy_zero_not_independently_verified,Imperial Economic Conference | Canada [1932] | Britannica,Encyclopaedia Britannica,https://www.britannica.com/topic/Imperial-Economic-Conference,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Imperial Economic Conference | Canada [1932] | Britannica # Imperial Economic Conference Canada [1 - imperial preference…producers last”—was negotiated at the Imperial Economic Conference in Ottawa in 1932 and took the form of a series of bilateral agreements intended to extend for five years (lacking a formal renewal, they expired after 1937). Read More…producers last”—was negotiated at the Imperial Economic Conference in Ottawa in 1932 and took the form of a series of bilateral agreements intended to extend for five years (lacking a formal renewal, they expired after 1937). Read More - CanadaThe Great Depression…the Commonwealth, securing at the Imperial Economic Conference of 1932, held in Ottawa, a series of preferential tariffs, known as the Ottawa Agreements, among the Commonwealth countries (see imperial preference). When the Ottawa Agreements failed to produce the desired results, he approached the Read More…the Commonwealth, securing at the Imperial Economic",2026-07-15T02:33:47Z,A zero is the legacy absence coding; no source proves absence of every possible patron relationship.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
46,米国（戦後〜冷戦期）,AD1945-AD1991,entity,米国（戦後〜冷戦期）,supported_by_reference_overview,Cold War causes and impact | Britannica,Encyclopaedia Britannica,https://www.britannica.com/summary/Cold-War,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","The summary describes the post-1945 rivalry between the United States, the Soviet Union, and their respective allies.",2026-07-15T02:33:47Z,The cited reference identifies the polity or political unit.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
46,米国（戦後〜冷戦期）,AD1945-AD1991,period,AD1945-AD1991,polity_chronology_supported_project_window_interpretive,Cold War causes and impact | Britannica,Encyclopaedia Britannica,https://www.britannica.com/summary/Cold-War,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","The summary describes the post-1945 rivalry between the United States, the Soviet Union, and their respective allies.",2026-07-15T02:33:47Z,The source supports the polity chronology; split periods and policy windows are project-defined analytical intervals.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
46,米国（戦後〜冷戦期）,AD1945-AD1991,closure_type,none,legacy_none_not_independently_verified,Cold War causes and impact | Britannica,Encyclopaedia Britannica,https://www.britannica.com/summary/Cold-War,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","The summary describes the post-1945 rivalry between the United States, the Soviet Union, and their respective allies.",2026-07-15T02:33:47Z,No formal closure is asserted; absence of every relevant restriction was not proven.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
46,米国（戦後〜冷戦期）,AD1945-AD1991,outcome,survived,historical_event_supported_category_is_project_interpretation,Cold War causes and impact | Britannica,Encyclopaedia Britannica,https://www.britannica.com/summary/Cold-War,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","The summary describes the post-1945 rivalry between the United States, the Soviet Union, and their respective allies.",2026-07-15T02:33:47Z,The source documents the polity history or terminal event. The three-category outcome is an AI-assisted project classification rather than a source variable.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
46,米国（戦後〜冷戦期）,AD1945-AD1991,has_external_patron,0,legacy_zero_not_independently_verified,Cold War causes and impact | Britannica,Encyclopaedia Britannica,https://www.britannica.com/summary/Cold-War,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","The summary describes the post-1945 rivalry between the United States, the Soviet Union, and their respective allies.",2026-07-15T02:33:47Z,A zero is the legacy absence coding; no source proves absence of every possible patron relationship.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
47,戦後日本（高度成長期）,AD1945-AD1990,entity,戦後日本（高度成長期）,supported_by_reference_overview,Japan since 1945 | Britannica,Encyclopaedia Britannica,https://www.britannica.com/place/Japan/Japan-since-1945,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","The article covers occupation reforms, postwar recovery, and Japan’s economic and social transformation after 1945.",2026-07-15T02:33:47Z,The cited reference identifies the polity or political unit.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
47,戦後日本（高度成長期）,AD1945-AD1990,period,AD1945-AD1990,polity_chronology_supported_project_window_interpretive,Japan since 1945 | Britannica,Encyclopaedia Britannica,https://www.britannica.com/place/Japan/Japan-since-1945,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","The article covers occupation reforms, postwar recovery, and Japan’s economic and social transformation after 1945.",2026-07-15T02:33:47Z,The source supports the polity chronology; split periods and policy windows are project-defined analytical intervals.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
47,戦後日本（高度成長期）,AD1945-AD1990,closure_type,none,legacy_none_not_independently_verified,Japan since 1945 | Britannica,Encyclopaedia Britannica,https://www.britannica.com/place/Japan/Japan-since-1945,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","The article covers occupation reforms, postwar recovery, and Japan’s economic and social transformation after 1945.",2026-07-15T02:33:47Z,No formal closure is asserted; absence of every relevant restriction was not proven.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
47,戦後日本（高度成長期）,AD1945-AD1990,outcome,survived,historical_event_supported_category_is_project_interpretation,Japan since 1945 | Britannica,Encyclopaedia Britannica,https://www.britannica.com/place/Japan/Japan-since-1945,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","The article covers occupation reforms, postwar recovery, and Japan’s economic and social transformation after 1945.",2026-07-15T02:33:47Z,The source documents the polity history or terminal event. The three-category outcome is an AI-assisted project classification rather than a source variable.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
47,戦後日本（高度成長期）,AD1945-AD1990,has_external_patron,1,supported_relationship_binary_interpretation,Formation of Japan-U.S. Security Arrangements,"National Institute for Defense Studies, Japan",https://www.nids.mod.go.jp/english/event/forum/pdf/2016/06.pdf,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt",Introduction describes the 1951 security treaty and U.S. protection.,2026-07-15T02:33:47Z,"The source documents an alliance, support, dependency, or patron-client relationship; the binary remains interpretive.",Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
48,シンガポール,AD1965-AD現在,entity,シンガポール,supported_by_reference_overview,"Singapore | Facts, Geography, History, & Points of Interest | Britannica",Encyclopaedia Britannica,https://www.britannica.com/place/Singapore,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Singapore | Facts, Geography, History, & Points of Interest | Britannica What is Singapore? Singapore is a vibrant city-state located at the southern tip of the Malay Peninsula, renowned as a major global trading hub and one of the busiest ports in the world. Historically, it was an outpost for the Sumatran empire of Srivijaya and known as Temasek, meaning ""sea"". Its strategic location on the Strait of Malacca has been key to its prosperity. Singapore has experienced significant economic growth, developing strong financial and industrial sectors, particularly in high-technology manufacturing and oil refining. Culturally, it's a melting pot, offering a glimpse into various Asian traditions due to its diverse population of Chinese, Malays, and Indians. The country officially became an independent state on August 9, 1965, after seceding from Malaysia. Where is Singapore located? Singapore is a city-state located at the southern tip of the Malay Peninsula,",2026-07-15T02:33:47Z,The cited reference identifies the polity or political unit.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
48,シンガポール,AD1965-AD現在,period,AD1965-AD現在,polity_chronology_supported_project_window_interpretive,"Singapore | Facts, Geography, History, & Points of Interest | Britannica",Encyclopaedia Britannica,https://www.britannica.com/place/Singapore,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Singapore | Facts, Geography, History, & Points of Interest | Britannica What is Singapore? Singapore is a vibrant city-state located at the southern tip of the Malay Peninsula, renowned as a major global trading hub and one of the busiest ports in the world. Historically, it was an outpost for the Sumatran empire of Srivijaya and known as Temasek, meaning ""sea"". Its strategic location on the Strait of Malacca has been key to its prosperity. Singapore has experienced significant economic growth, developing strong financial and industrial sectors, particularly in high-technology manufacturing and oil refining. Culturally, it's a melting pot, offering a glimpse into various Asian traditions due to its diverse population of Chinese, Malays, and Indians. The country officially became an independent state on August 9, 1965, after seceding from Malaysia. Where is Singapore located? Singapore is a city-state located at the southern tip of the Malay Peninsula,",2026-07-15T02:33:47Z,The source supports the polity chronology; split periods and policy windows are project-defined analytical intervals.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
48,シンガポール,AD1965-AD現在,closure_type,none,legacy_none_not_independently_verified,"Singapore | Facts, Geography, History, & Points of Interest | Britannica",Encyclopaedia Britannica,https://www.britannica.com/place/Singapore,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Singapore | Facts, Geography, History, & Points of Interest | Britannica What is Singapore? Singapore is a vibrant city-state located at the southern tip of the Malay Peninsula, renowned as a major global trading hub and one of the busiest ports in the world. Historically, it was an outpost for the Sumatran empire of Srivijaya and known as Temasek, meaning ""sea"". Its strategic location on the Strait of Malacca has been key to its prosperity. Singapore has experienced significant economic growth, developing strong financial and industrial sectors, particularly in high-technology manufacturing and oil refining. Culturally, it's a melting pot, offering a glimpse into various Asian traditions due to its diverse population of Chinese, Malays, and Indians. The country officially became an independent state on August 9, 1965, after seceding from Malaysia. Where is Singapore located? Singapore is a city-state located at the southern tip of the Malay Peninsula,",2026-07-15T02:33:47Z,No formal closure is asserted; absence of every relevant restriction was not proven.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
48,シンガポール,AD1965-AD現在,outcome,survived,historical_event_supported_category_is_project_interpretation,"Singapore | Facts, Geography, History, & Points of Interest | Britannica",Encyclopaedia Britannica,https://www.britannica.com/place/Singapore,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Singapore | Facts, Geography, History, & Points of Interest | Britannica What is Singapore? Singapore is a vibrant city-state located at the southern tip of the Malay Peninsula, renowned as a major global trading hub and one of the busiest ports in the world. Historically, it was an outpost for the Sumatran empire of Srivijaya and known as Temasek, meaning ""sea"". Its strategic location on the Strait of Malacca has been key to its prosperity. Singapore has experienced significant economic growth, developing strong financial and industrial sectors, particularly in high-technology manufacturing and oil refining. Culturally, it's a melting pot, offering a glimpse into various Asian traditions due to its diverse population of Chinese, Malays, and Indians. The country officially became an independent state on August 9, 1965, after seceding from Malaysia. Where is Singapore located? Singapore is a city-state located at the southern tip of the Malay Peninsula,",2026-07-15T02:33:47Z,The source documents the polity history or terminal event. The three-category outcome is an AI-assisted project classification rather than a source variable.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
48,シンガポール,AD1965-AD現在,has_external_patron,0,legacy_zero_not_independently_verified,"Singapore | Facts, Geography, History, & Points of Interest | Britannica",Encyclopaedia Britannica,https://www.britannica.com/place/Singapore,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Singapore | Facts, Geography, History, & Points of Interest | Britannica What is Singapore? Singapore is a vibrant city-state located at the southern tip of the Malay Peninsula, renowned as a major global trading hub and one of the busiest ports in the world. Historically, it was an outpost for the Sumatran empire of Srivijaya and known as Temasek, meaning ""sea"". Its strategic location on the Strait of Malacca has been key to its prosperity. Singapore has experienced significant economic growth, developing strong financial and industrial sectors, particularly in high-technology manufacturing and oil refining. Culturally, it's a melting pot, offering a glimpse into various Asian traditions due to its diverse population of Chinese, Malays, and Indians. The country officially became an independent state on August 9, 1965, after seceding from Malaysia. Where is Singapore located? Singapore is a city-state located at the southern tip of the Malay Peninsula,",2026-07-15T02:33:47Z,A zero is the legacy absence coding; no source proves absence of every possible patron relationship.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
